1.429741419999999152e-01
3.745503937700000563e+01
7.146661390000019765e-01
4.063098999999681382e-02
8.641196873999987815e+00
1.721362530000050128e-01
3.689254375000000152e+01
7.114967189999958919e-01
4.212025199998947755e-02
8.672915514000010262e+00
1.788697900000215668e-01
4.085900313900000924e+01
7.809094119999997474e-01
5.084996300001876079e-02
9.241474907000025496e+00
1.813416059999894969e-01
4.351853499600002806e+01
7.917146760000264294e-01
4.777135799997722643e-02
9.866613333999964652e+00
1.877307830000063404e-01
4.223350248899998860e+01
8.023609510000255796e-01
4.966846700000360215e-02
9.693856594000010318e+00
1.881968410000354197e-01
4.421590785100005405e+01
8.721042200000965749e-01
5.897018099994966178e-02
1.081801995900002566e+01
2.032393250000268381e-01
4.545483150600000499e+01
8.905225150000433132e-01
5.130092000001695851e-02
1.034225292499991156e+01
2.737394649999487228e-01
4.572777621000000181e+01
9.094948739999608733e-01
5.490935400007401768e-02
1.053712984599997071e+01
2.203852280000546671e-01
4.909715493800001695e+01
9.652514609999798267e-01
5.687852900007328572e-02
1.166112113600001976e+01
2.226241470000331901e-01
4.798406254100007118e+01
9.759071959999801038e-01
5.883302200004436600e-02
1.178431866699997954e+01
5.616456459999881190e-01
5.134555133399999249e+01
1.186790008999878410e+00
6.856917300001441617e-02
1.371772289199998340e+01
2.515783679998548905e-01
5.319687881699996979e+01
9.612479440002061892e-01
6.117925099988497095e-02
1.188691115100004936e+01
2.244118470000557863e-01
5.300926564099995630e+01
1.029175172999885035e+00
6.432315999995807942e-02
1.211361921299999267e+01
2.356557870000415278e-01
5.145820284600017658e+01
9.720885259998794936e-01
5.586911599993982236e-02
1.199256904399999257e+01
2.204219160000775446e-01
5.060607439099999283e+01
1.308337809000022389e+00
6.288319899999805784e-02
1.223266513599992322e+01
2.446222270000362187e-01
5.004436482500000238e+01
9.574536969998916902e-01
6.438645999992331781e-02
1.188435044800007745e+01
2.309578949998467579e-01
4.360336078500017720e+01
5.802198099997895042e-01
3.267952000010154734e-02
7.338229067999918698e+00
1.470200969999950757e-01
3.290922524300003715e+01
6.917308669999329140e-01
5.337527699998645403e-02
8.878543427000067823e+00
1.685603260000334558e-01
3.599342474800005220e+01
6.713069279999217542e-01
3.851098199993430171e-02
7.981512772000087352e+00
1.468983479999224073e-01
3.336501498100005847e+01
6.484348429999045038e-01
3.692224199994598166e-02
8.346514075000186494e+00
